creature_zz_giant_versions

OBJECT:CREATURE

[CREATURE:GIANT_TOAD]
	[COPY_TAGS_FROM:TOAD]
	[CREATURE_TILE:'C']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[SOUND:ALERT:200:1000:VOCALIZATION:bark:barks:a resounding bark]
	[SOUND:PEACEFUL_INTERMITTENT:200:10000:VOCALIZATION:whistle:whistles:deep whistling]
	[SOUND:PEACEFUL_INTERMITTENT:50:10000:VOCALIZATION:grunt:grunts:a loud grunt]
	[SOUND:PEACEFUL_INTERMITTENT:5:10000:VOCALIZATION:purr:purrs:a deep purr]
	[SOUND:PEACEFUL_INTERMITTENT:50:10000:NONE:click:clicks:a loud click]
	[PREFSTRING:beyond enormous rodentness]
	[PREFSTRING:graceful swimming]
	[PREFSTRING:resonant barking]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:734:568:366:1900:2900] 24 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph

[CREATURE:GIANT_BADGER]
	[COPY_TAGS_FROM:BADGER]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:2040]
	[GO_TO_START]
	[NAME:giant badger:giant badgers:giant badger]
	[GENERAL_CHILD_NAME:giant badger cub:giant badger cubs]
	[DESCRIPTION:A huge monster the shape of a badger.  It is ferocious in combat.]
	[POPULATION_NUMBER:10:20]
	[CLUSTER_NUMBER:4:12]
	[CREATURE_TILE:'B']
	[COLOR:7:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[SELECT_CASTE:MALE]
		[CASTE_NAME:giant badger boar:giant badger boars:giant badger boar]
	[SELECT_CASTE:FEMALE]
		[CASTE_NAME:giant badger sow:giant badger sows:giant badger sow]
	[SELECT_CASTE:ALL]
	[PREFSTRING:great size]
	[PREFSTRING:underground communities]
	[PREFSTRING:striped faces]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:734:568:366:1900:2900] 24 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph

[CREATURE:GIANT_MOOSE]
	[COPY_TAGS_FROM:MOOSE]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[CHANGE_BODY_SIZE_PERC:811]
	[GO_TO_START]
	[NAME:giant moose:giant moose:giant moose]
	[GENERAL_CHILD_NAME:giant moose calf:giant moose calves]
	[DESCRIPTION:A huge monster the shape of a moose.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'M']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:1000]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[SELECT_CASTE:FEMALE]
		[CASTE_NAME:giant moose cow:giant moose cows:giant moose cow]
	[SELECT_CASTE:MALE]
		[CASTE_NAME:giant moose bull:giant moose bulls:giant moose bull]
	[SELECT_CASTE:ALL]
	[PREFSTRING:great size]
	[PREFSTRING:broad antlers]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:471:314:157:1900:2900] 56 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph

[CREATURE:GIANT_RED_PANDA]
	[COPY_TAGS_FROM:RED_PANDA]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[CHANGE_BODY_SIZE_PERC:4702]
	[GO_TO_START]
	[NAME:giant red panda:giant red pandas:giant red panda]
	[GENERAL_CHILD_NAME:giant red panda cub:giant red panda cubs]
	[DESCRIPTION:A large monster with the shape of a red panda.]
	[POPULATION_NUMBER:10:20]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'P']
	[COLOR:4:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[SELECT_CASTE:MALE]
		[CASTE_NAME:giant red panda boar:giant red panda boars:giant red panda boar]
	[SELECT_CASTE:FEMALE]
		[CASTE_NAME:giant red panda sow:giant red panda sows:giant red panda sow]
	[SELECT_CASTE:ALL]
	[PREFSTRING:large striped tails]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:679:458:231:1900:2900] 38 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CLIMBING_GAITS:2990:2257:1525:731:4300:6100] 12 kph

[CREATURE:GIANT_ELEPHANT]
	[COPY_TAGS_FROM:ELEPHANT]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:800]
	[GO_TO_START]
	[NAME:giant elephant:giant elephants:giant elephant]
	[CASTE_NAME:giant elephant:giant elephants:giant elephant]
	[GENERAL_CHILD_NAME:giant elephant calf:giant elephant calves]
	[DESCRIPTION:A gigantic monster in elephant form.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'E']
	[COLOR:7:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:strength]
	[PREFSTRING:amazing trunks]
	[PREFSTRING:calves' spirited antics]
	[PREFSTRING:tusks]
	[PREFSTRING:great weight]
	[PREFSTRING:social behavior]
	[PREFSTRING:flappy ears]
	[PREFSTRING:uprooting of trees]
	[PREFSTRING:aggressive sparring]
	[PREFSTRING:trumpeting]
	[PREFSTRING:tool use]
	[PREFSTRING:self-awareness]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:1422:1127:831:488:2500:3700] 18 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_WARTHOG]
	[COPY_TAGS_FROM:WARTHOG]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:933]
	[GO_TO_START]
	[NAME:giant warthog:giant warthogs:giant warthog]
	[CASTE_NAME:giant warthog:giant warthogs:giant warthog]
	[GENERAL_CHILD_NAME:giant warthog piglet:giant warthog piglets]
	[DESCRIPTION:A huge monster warthog with jagged tusks.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'W']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:short tempers]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:549:366:183:1900:2900] 48 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_LION]
	[COPY_TAGS_FROM:LION]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:850]
	[GO_TO_START]
	[NAME:giant lion:giant lions:giant lion]
	[CASTE_NAME:giant lion:giant lions:giant lion]
	[GENERAL_CHILD_NAME:giant lion cub:giant lion cubs]
	[DESCRIPTION:A gigantic version of the feline predator.  Its giant prides can be found in the wildest, most savage parts of the world.]
	[POPULATION_NUMBER:5:10]
	[CLUSTER_NUMBER:1:3]
	[CREATURE_TILE:'L']
	[COLOR:6:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:roars]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:327:218:109:1900:2900] 80 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_LEOPARD]
	[COPY_TAGS_FROM:LEOPARD]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:1120]
	[GO_TO_START]
	[NAME:giant leopard:giant leopards:giant leopard]
	[CASTE_NAME:giant leopard:giant leopards:giant leopard]
	[GENERAL_CHILD_NAME:giant leopard cub:giant leopard cubs]
	[DESCRIPTION:A gigantic spotted predator, dwarfing its small cousins.  It is found in the wild lands.]
	[POPULATION_NUMBER:2:3]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'L']
	[COLOR:6:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:spotted coats]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:453:302:151:1900:2900] 58 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_JAGUAR]
	[COPY_TAGS_FROM:JAGUAR]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:994]
	[GO_TO_START]
	[NAME:giant jaguar:giant jaguars:giant jaguar]
	[CASTE_NAME:giant jaguar:giant jaguars:giant jaguar]
	[GENERAL_CHILD_NAME:giant jaguar cub:giant jaguar cubs]
	[DESCRIPTION:A gigantic feline predator, similar to its cousins in all but size.  It can be found in the savage wilderness.]
	[POPULATION_NUMBER:2:3]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'J']
	[COLOR:6:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:spotted coats]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:411:274:137:1900:2900] 64 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_TIGER]
	[COPY_TAGS_FROM:TIGER]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:842]
	[GO_TO_START]
	[NAME:giant tiger:giant tigers:giant tiger]
	[CASTE_NAME:giant tiger:giant tigers:giant tiger]
	[GENERAL_CHILD_NAME:giant tiger cub:giant tiger cubs]
	[DESCRIPTION:The largest of the giant cats.  It can be found hunting alone in the most savage countryside.]
	[POPULATION_NUMBER:2:3]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'T']
	[COLOR:6:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:large stripes, of course]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:471:314:157:1900:2900] 56 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_CHEETAH]
	[COPY_TAGS_FROM:CHEETAH]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:1120]
	[GO_TO_START]
	[NAME:giant cheetah:giant cheetahs:giant cheetah]
	[CASTE_NAME:giant cheetah:giant cheetahs:giant cheetah]
	[GENERAL_CHILD_NAME:giant cheetah cub:giant cheetah cubs]
	[DESCRIPTION:A gigantic spotted cat.  It is possibly the fastest animal on land and is found in the savage wilds.]
	[POPULATION_NUMBER:5:10]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'C']
	[COLOR:6:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:speed]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:300:200:100:1900:2900] 87+ (120) kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_GAZELLE]
	[COPY_TAGS_FROM:GAZELLE]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:1709]
	[GO_TO_START]
	[NAME:giant gazelle:giant gazelles:giant gazelle]
	[CASTE_NAME:giant gazelle:giant gazelles:giant gazelle]
	[GENERAL_CHILD_NAME:giant gazelle fawn:giant gazelle fawns]
	[DESCRIPTION:A huge monster in the form of a gazelle.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:5:10]
	[CREATURE_TILE:'G']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:grace]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:327:218:109:1900:2900] 80 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_MANDRILL]
	[COPY_TAGS_FROM:MANDRILL]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:1709]
	[GO_TO_START]
	[NAME:giant mandrill:giant mandrills:giant mandrill]
	[CASTE_NAME:giant mandrill:giant mandrills:giant mandrill]
	[DESCRIPTION:A large monster in the form of a mandrill.]
	[POPULATION_NUMBER:20:50]
	[CLUSTER_NUMBER:5:10]
	[CREATURE_TILE:'M']
	[COLOR:1:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:colorful faces]
	[APPLY_CREATURE_VARIATION:STANDARD_WALKING_GAITS:900:657:438:219:1900:2900] 40 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CLIMBING_GAITS:2990:2257:1525:731:4300:6100] 12 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_CAMEL_1_HUMP]
	[COPY_TAGS_FROM:CAMEL_1_HUMP]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:811]
	[GO_TO_START]
	[NAME:giant one-humped camel:giant one-humped camels:giant one-humped camel]
	[CASTE_NAME:giant one-humped camel:giant one-humped camels:giant one-humped camel]
	[GENERAL_CHILD_NAME:giant one-humped camel calf:giant one-humped camel calves]
	[DESCRIPTION:A huge monster the shape of a one-humped camel.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'C']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:hump]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:405:270:135:1900:2900] 65 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_CAMEL_2_HUMP]
	[COPY_TAGS_FROM:CAMEL_2_HUMP]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:811]
	[GO_TO_START]
	[NAME:giant two-humped camel:giant two-humped camels:giant two-humped camel]
	[CASTE_NAME:giant two-humped camel:giant two-humped camels:giant two-humped camel]
	[GENERAL_CHILD_NAME:giant two-humped camel calf:giant two-humped camel calves]
	[DESCRIPTION:A huge monster the shape of a two-humped camel.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'C']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:hump]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:405:270:135:1900:2900] 65 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_CROCODILE_SALTWATER]
	[COPY_TAGS_FROM:CROCODILE_SALTWATER]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:805]
	[GO_TO_START]
	[NAME:giant saltwater crocodile:giant saltwater crocodiles:giant saltwater crocodile]
	[CASTE_NAME:giant saltwater crocodile:giant saltwater crocodiles:giant saltwater crocodile]
	[GENERAL_CHILD_NAME:giant saltwater crocodile hatchling:giant saltwater crocodile hatchlings]
	[DESCRIPTION:A huge monster in the shape of a saltwater crocodile.]
	[POPULATION_NUMBER:5:10]
	[CLUSTER_NUMBER:1:3]
	[CREATURE_TILE:'C']
	[COLOR:2:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:strength]
	[APPLY_CREATURE_VARIATION:STANDARD_WALK_CRAWL_GAITS:1683:1315:947:516:2800:4100] 17 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:900:714:529:303:1900:2900] 29 kph

[CREATURE:GIANT_VULTURE]
	[COPY_TAGS_FROM:BIRD_VULTURE]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:2927]
	[GO_TO_START]
	[NAME:giant vulture:giant vultures:giant vulture]
	[CASTE_NAME:giant vulture:giant vultures:giant vulture]
	[GENERAL_CHILD_NAME:giant vulture hatchling:giant vulture hatchlings]
	[DESCRIPTION:A huge monster in the form of a vulture.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:5:10]
	[CREATURE_TILE:'V']
	[COLOR:4:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:patience]
	[APPLY_CREATURE_VARIATION:STANDARD_FLYING_GAITS:900:691:482:251:1900:2900] 35 kph
	[APPLY_CREATURE_VARIATION:STANDARD_WALKING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:6561:6115:5683:1755:7456:8567] 5 kph

[CREATURE:GIANT_RHINOCEROS]
	[COPY_TAGS_FROM:RHINOCEROS]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:800]
	[GO_TO_START]
	[NAME:giant rhinoceros:giant rhinoceroses:giant rhinoceros]
	[CASTE_NAME:giant rhinoceros:giant rhinoceroses:giant rhinoceros]
	[GENERAL_CHILD_NAME:giant rhinoceros calf:giant rhinoceros calves]
	[DESCRIPTION:A huge monster the shape of a rhinoceros.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'R']
	[COLOR:7:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:horns]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:471:314:157:1900:2900] 56 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_GIRAFFE]
	[COPY_TAGS_FROM:GIRAFFE]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:803]
	[GO_TO_START]
	[NAME:giant giraffe:giant giraffes:giant giraffe]
	[CASTE_NAME:giant giraffe:giant giraffes:giant giraffe]
	[GENERAL_CHILD_NAME:giant giraffe calf:giant giraffe calves]
	[DESCRIPTION:A huge monster the shape of a giraffe.]
	[POPULATION_NUMBER:15:30]
	[CLUSTER_NUMBER:3:7]
	[CREATURE_TILE:'G']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[PREFSTRING:hump]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:900:438:292:146:1900:2900] 60 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIANT_HONEY_BADGER]
	[COPY_TAGS_FROM:HONEY_BADGER]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[CHANGE_BODY_SIZE_PERC:2135]
	[GO_TO_START]
	[NAME:giant honey badger:giant honey badgers:giant honey badger]
	[CASTE_NAME:giant honey badger:giant honey badgers:giant honey badger]
	[GENERAL_CHILD_NAME:giant honey badger cub:giant honey badger cubs]
	[DESCRIPTION:A huge monster the shape of a honey badger.  It is ferocious in combat.]
	[POPULATION_NUMBER:10:20]
	[CLUSTER_NUMBER:1:1]
	[CREATURE_TILE:'B']
	[COLOR:7:0:1]
	[PET_EXOTIC]
	[PETVALUE:500]
	[MOUNT_EXOTIC]
	[GO_TO_END]
	[SELECT_CASTE:ALL]
	[PREFSTRING:great size]
	[PREFSTRING:underground communities]
	[PREFSTRING:striped faces]
	[APPLY_CREATURE_VARIATION:STANDARD_QUADRUPED_GAITS:900:711:521:293:1900:2900] 30 kph
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:9000:8900:8825:8775:9500:9900] 1 kph

[CREATURE:GIGANTIC_TORTOISE]
	[COPY_TAGS_FROM:GIANT_TORTOISE]
	[APPLY_CREATURE_VARIATION:GIANT]
	[CV_REMOVE_TAG:CHANGE_BODY_SIZE_PERC]
	[APPLY_CURRENT_CREATURE_VARIATION]
	[GO_TO_END]
	[CHANGE_BODY_SIZE_PERC:826]
	[GO_TO_START]
	[NAME:gigantic tortoise:gigantic tortoises:gigantic tortoise]
	[CASTE_NAME:gigantic tortoise:gigantic tortoises:gigantic tortoise]
	[GENERAL_CHILD_NAME:gigantic tortoise hatchling:gigantic tortoise hatchlings]
	[DESCRIPTION:A huge monster with an enormous shell.]
	[POPULATION_NUMBER:10:30]
	[CLUSTER_NUMBER:5:10]
	[CREATURE_TILE:'T']
	[COLOR:6:0:0]
	[PET_EXOTIC]
	[MOUNT_EXOTIC]
	[PETVALUE:1500]
	[GO_TO_END]
	[PREFSTRING:great size]
	[APPLY_CREATURE_VARIATION:STANDARD_WALK_CRAWL_GAITS:4732:4026:3327:1097:5922:7567] 8 kph
